negative, is at a stand still no pilot or paperwork for fix over mins problem was fixed mins ago flight is as is delayed 
negative, my wifeinfant daughter are on aa abi dfw en route but delayed can yall hold aa to rdu so they can connect 
negative, is it reasonable to wait mins for the bag you made me check because the flight staff couldn t police the overhead bins 
negative, please msg me a # for customer service i will have an invoice for my dry cleaning but won t be able take wet clothes to the airport
negative, an hour delay because you can t print a piece of paper 
negative, still no response 
negative, my #navy sisters flight cancld she can t get an agent they ve called her back to be put on holdthen discnct any help 
negative, should have been able to get seat assign without paying more cust sec should have done that for me
negative, there is no reference number your agent told me to just drive to the airport because i can t reach anyone there to deliver 
negative, slightly better crew spent a long time searching for better altitude would have helped to let pax in on why all the sharp drops 
negative, my credit card was charged on the transaction when i was told it would not be if the charge goes through i will be contacting you 
negative, my pqms and pqds are no longer showing up correctly in my mileageplus acct how can i get this fixed 
negative, looks like i have best i can hope for i guess it s on us airso i don t think i ll get miles on alaska which sucks 
negative, sfo to bos and no internet it is what gives 
negative, you are the worst airline in the world from your crap website to your worthless app to your late flight flight you suck just shut down 
negative, already didan automated voice told us to wait hours they have yet to call back 
negative, you suck hour delay 
negative, i paid for economy plus and you put me in the last boarding group so i have to gate check my bags too knows better 
negative, looks like today will be myconsecutive delayed flight from you do i win a prize @southwest air why don t you fly to sba 
negative, sitting in a plane with no pilot thanks #waitingonapilot #denver #siouxfalls #whyairtravelsucks
negative, very upset that i cannot select seats for tuesday flight online or over the phone terrible customer serviceplease help 
negative, already done that the answer i got was oops we can give you miles and we re very sorry but who pays for my discomfort for h 
negative, received hotel but no food also email for miles last trip had hr delay and miles so less for cancelled flightlation 
negative, do we know why ua is delayed xthis is getting crazy i ve already had overnight delays 
negative, why can t you handle your customers needs cancelled flightled flight number leads to a quick goodbye very sad 
negative, and most frustratinglyall this delay happened either at the gateor even onboard the aircraft no heads up in advance 
negative, also the problem is not calling us at all other airlines send an automatic call and emailand they rebook as a courtesy 
negative, my ua on was also delayed by hoursstretching my trip way past the midnightextremely exhausting 
negative, ha you rebooked me in to an hr layoverare robbing me of a night with my family too late flight for that just fly on time for once 
negative, switched to fly united from delta for the past two trips and was very disappointed now my ua on is delayed by hours 
negative, anxious to see how you all care for customers youve inconvenienced #cancelled flightledflight
negative, how long will be delayed 
negative, why isn t the flight status updated to delayed ua no board
negative, i travelled from scliha feb the ac on my sit l was on all night i complaint to fa who never gave me a real answer help 
negative, first time flying with united also last time #terrible back to @virginatlantic for me #branson #virginatlantic 
negative, i will but right now i m to angry
negative, i will give you one thingyou are consistent but unfortunately you are consistent at not doing your job well #alwaysdelayedonunited 
negative, at its worse can t figure how to pack planescrews up connectns then claims no hotl rooms in san fran for stranded pax way to go 
negative, passengers after a hour delayed flight left with no hotel at the end of the night @ hou airport wtf
negative, hey why does the flight from iah to pos leave so late flightand the one back to iah so early i rather get to pos earlier 
negative, lost bag process is broken agent promised they d callhold my bag when found now they re waking me atam wdelivery 
negative, the people at the counter have been very helpful as you can see nobody is there flight to austin and still sitting here 
negative, lets me get in line for call back in over hours i ll just hope the ticket left on the flight i want is still there late flightr 
negative, @darquenloveli we regret to hear this please let us know if you need assistance kn i was finally able to secure my seat thx
negative, help us here we are stuck here @jfk for more than hours we need to go home #saveus
negative, good to know you will open the closed doors for premier passengers after safety briefings on delayed flights 
negative, yea get me to phoenix already delays all day with you people it s bullshit 
negative, if it s any consolationyour staff was stellar just not the hour delays i encountered with every one of my flights 
negative, you put a sour taste on this customers vacation it was joke watching those we care thanks for choosing us videos
negative, that s unfortunate the @tumitravel was an xmas gift and it looks like a razor ripped right through the front pocket in the picture
negative, lost bags cancelled flightled flights delhi call centers poor united staff spread thin and stressed you name it 
negative, yes doesn t make that mistake any less absurd doesn t change the fact that i m very inconveniently missing my luggage tonight 
negative, flight aa lax to las closes too early and gate agents give us hassles #patheticcx
negative, i m constantly having challenges with upgradescharges in order to prevent dvt i have to pay an addtl 
negative, it s frustratingas a frequent flyerloyal since continental upgrade equals paying times or more on top of purchase ticket 
negative, thanks might want to fix this line our customer care team is currently responding to most inquiries within business days 
negative, the agent that met us at the gate said any issues w delays on ua would have to be taken up online 
negative, well its been over hours now and still no one has picked up try paying overtime and bring in more people
negative, why does your customer service line say we are experiencing high call volume and then spontaneously hangup on the person 
negative, but they are not lady one phone says its in tel aviv tel aviv united says its in newark no one knows and i have nothing 
negative, yesbut still now answers many have not had their luggage for days unacceptable 
negative, what is that going to do for you nothing just like you always do
negative, flight dfw still has all passengers sitting on the plane waiting for luggage to be loaded
negative, plus what about food and taxis 
negative, you are offering us rooms for people 
negative, people getting pretty tired about no action on solving the problem plus missing a day of vacation and skiing
negative, the bright side would be keeping the promise that was made to me hope you re having a good night thanks 
negative, here we go again #aa plane not ready are we going to find the crew run out of time again like last night #shortstaffed 
negative, i take back the comment about your team here working hard to help us a so far no solution for a hotel or food or anything 
negative, on arriving two hours late flight into clt now sitting on the tarmac while they move a plane from the gate unhappy customer 
negative, airlines is the absolute worst they have no idea what they are doing #neveragain 
negative, i am honestly in shock how this process and service compares to my other airline experiences not really sure what to say 
negative, okay ase m find our luggage 
negative, in ordwaited min after crew members left before gate items came flight attendant sarcastically said good luck and walked away 
negative, i ve been on hold for about and a half hours now thanks for cancelled flighting my flight and not notifying me 
negative, better train your support staff with appropriate decorumconsider revisiting your terrible provide a death certificate policy 
negative, well the bar is set low you guys are really good at the apology game what will change when will u guys learn 
negative, pathetic to have your gate agents lie to my face when you are at fault
negative, i have been waiting at this airport since am and have to wait until tomorrow and cannot get any sort of help 
negative, i have no way of making phones calls need to handletwitter email web thank you 
negative, of course it wasn t your intentionissue lies in lack of response she did contact you directly she sat on hold for mins 
negative, this is ridiculous you all really have terrible customer service and a lack of urgency im convinced 
negative, your website deserves a new design #htmlftw 
negative, thanks for effing up our holidays we re missing a full day of skiing due to your baggage team s incompetence at @flyyow
negative, ah if only we could get through we ve tried for over hrs can we call 
negative, agent helps the person in front of me finishes up with them and then walks away the guy behind me is as shocked as i am 
negative, connection at ord was on the exact same plane again checked carry on was apparently taken offleft in chicago pretty ridiculous 
negative, not encouraged that i ll have my cpap tonight 
negative, yes did file a claim as soon as the carousel stopped without my bag on it got an email that its found but not sched for delivery
negative, fight got cancelled flighted can u help me rebook a flight call center is too busy to answer calls or even put me on hold #yuck
negative, tag numbers let s find these bags 
negative, rude gate agent by aa ord lga just now seems to have a temper made me check in a bag that fit inside the sizer 
negative, flt cancelled flightled and i get email @ am what happened to courtesy phn call had to book diff airlinecity
negative, trying to check in for flight on line not workingagents too busy to take my call 
negative, aa i need a hail mary how do i get from dallas to joplin jln in the next hours willing to fly to other airports and drive
negative, seriously on making strangers share a room
negative, we needed them here asap will they make it on today s flight 
negative, agent split up my reservation now can t cancelled flight and refund credit forwks why
negative, my baggage is lostmy flight cancelled flightled and i get no accommodations not even to another airline at least one free hotel 
negative, understand the weather but would be nice to hear an apology on the phone when you moved my flight to an inconvenient day
negative, why would they make me share a room 
negative, tried calling toobut w min phn wait means we d miss options anyway 
negative, can you ask your guys with flight to bwi to wait for us to get off a delayed flight from san diego pretty please 
negative, we re still waiting to find out your rep is working hard most upset about having to wait to tomorrow pm to get to mammoth
negative, for an early flti think a call is appropriate yesreviewed and nada avail until next day expect full refund 
negative, again i askwho can i call to get this fixed tweeting me bs questions to stall only makes things worse phone number please 
negative, yo yo yo stuck on the tarmac for over hours at @fly ohare going to miss my ride at @flypdx help please #helpimstuck 
negative, it s highly unprofessional for you to overbook a flight by seats feel that i should rearrange my schedule for your mismanagement
negative, wellconsidering every agent before claimed they were unable to help with everything elsewhy waste more time to hear call corp 
negative, icewhich i totally understand but when a large number of us are facing hours of time and overnight cancelled flightations it seems like 
negative, delay den cle because they have to manually enter baggage tags really worst cust service day for thisker #friendlyskies 
negative, no cancelled flightn just left us to fend for ourselves when flt came in late flight getting runaround for hrs each employee blaming previous 
negative, outbound bags lbs bags returning home bag lbs what is your logic and why am i writing to a machine human help required
negative, i have been trying to get through to someone about my cancelled flightled flight tomorrow for over hours 
negative, kid upsetmy staff upset one accused of stealing fruit mistreatment due to airline policy of an austic child 
negative, luckily i made my flights this time but was so disappointed with the lack of communication
negative, checking to see why flight atl ord got cancelled flighted 
negative, service so far has been horrid we wanted to end the trip on a high note guess that s not an option 
negative, booked a flight home over months ago and requested seats together for my fiancée and i we got middle seats unacceptable the
negative, you guys are horrible 
negative, absolutely worse cust svc ever experienced in yrs of flying supvrs at iah extremely rude
negative, why do i have to pay for wifi with an international business ticket #pennypincher
negative, ok to top things offyou ve lost my luggage could you get any worse 
negative, very upset with my hometown airline stuck in den flt cancelled flightled others here with me got new flt info
negative, and my luggage has been broken #youcouldntmakethis up #brokenwheel
negative, plane breaksunloads the passengerstold to re enter to only come back off flight cancelled flightledmissed wedding #badbusiness 
negative, maybe one day you ll be the one quoted on
negative, flight delayed no one remembered to turn the heat on flight leaving ord seriously 
negative, trip cut hrs short due to flight change massive layoversno peanuts or crackersasked for h o and received aboutoz 
negative, ok so why is it late flight and for that matter why was my flight cancelled flighted this morning i ve been in yyz since am 
negative, i m seeking to go client b c u cant get me there i need refund i filled out form not confident it works if past is an indication
negative, this always happens with you guysand it makes traveling incredibly stressful and uncomfortable is that good business to you 
negative, very unhappy at no response to complaint emailed onfeb ref awful customer service 
negative, not to mention its a three hour wait to get an agent on the phone 
negative, delayed for two hours atthe one time i need to be there to catch a train 
negative, we were not given the option of using our united travelbank in a recent flight booking problems any help in using or recouping these funds thanks 
negative, common keep your paper work ready and don t delay our flights # and meetings @choosechicago
negative, flight from jfk to ege was cxld after on runway for an hour flight moved toam but they won t give luggage back nice 
negative, yep that s correcti got an email at am that the flight was cancelled flightleddoesn t matter now flight into atl is delayedthx 
negative, k and had problem getting out of fll to iah sentto you about making my connection please let me know
negative, yes we spent the whole day talking to agents and someone finally offered to let him stay in a hotel
negative, flight s cancelled flightled website says to call phone number phone says to check online how am i supposed to get some help 
negative, i m grounded in montreal with ua i am missing my connection ua to st louis can you help do you have a private jet for me 
negative, i m so frustrated and nervous because of this 
negative, are the ones who make it difficult for me 
negative, i m not a child i m someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes you
negative, how does it get cancelled flightled hours before take off 
negative, so what does someone with severe anxiety do when the one person who can help him isn t next to him 
negative, @lindaswcwe don t like to hear you had a poor experience please share details w our customer care team
negative, to speak to a real person to get this resolved politely and efficiently
negative, did bags make it on the flight out of iad second day without clothes is pretty inconvenient we re pretty curious 
negative, lhr arrival lounge waited mins for shower then left to find hotel u know how many passengers u carry planning 
negative, sucks teco teco #reclameaqui #tripadvisor
negative, completed form but doubt it s any use ua doesn t care day vacation will now be sure ua won t feel responsibility for that 
negative, your maint delay left us stuck in den flight been on plane for hrs stop flying broke french planes 
negative, any idea what s up with flight aa 
negative, nopethey told us it was time for them to go home and to sleep at the airport even though they assured us we would get a room 
negative, back for the expensive holidayhe worked all year to pay forthat you ruined we want compensationhis original case back 
negative, thanks united i understand that but he would actually like his own bag back what have you done with it he also wants the money 
negative, frankly worse customer service ever problems will happenhow you deal defines a company never again united 
negative, it s still a valid flight just seems strange to delay for late flight inbound crew hours from nowwhen the plane is already here 
negative, thanks for the lack of help and the canned response from thek desk 
negative, it s too bad ua has had another unforeseeable operational issue on my return flight 
negative, if i pay you and for my luggage to be delivered when i arrive why should i have to wait additional days for its delivery 
negative, so hotels for people but feel like we are being held hostage because someone has our boarding passes so we can t leave 
negative, pleaseeee find my suitcase i want deoderant and a clean shirt for work tomorrow
negative, just last thing u guys shouldn t be charging for drinks on a transatlantic flight
negative, i hadn t filed a refund claim as i was told there was no charge by yourthis is disputed by my bankhence why i would like
negative, you can t get us to cincy but our luggage will still go there tonight stranded us in dallas for days w o clothes 
negative, how we looking on getting those bags to lusaka
negative, don t understand why i have zero flt infono emailhe wait time on ph linesso much for advan mem
negative, hence why i ve been asking for the customer service phone number so i can speak to a real person to get this sorted out
negative, did our bags leave washington yet that would be convenient seeing as we left there a day ago #lostluggage
negative, hours on the airport
negative, according to your dmsi m not owed a refund please may i be provided with a contact number before i go to my bank to file claim 
negative, about hours ago i need to work out if my bag can make it to my hotel here in time or if it will need to go elsewhere 
negative, we re still here guys you are the worst
negative, ive literally been holding for more than hours now i was toldhrs you all are sabotaging any chance i have of getting home
